data,media
1999-01-01,24.662849
1999-02-01,24.9901565
1999-03-01,24.273694750000004
1999-04-01,23.870067750000004
1999-05-01,21.93721625
1999-06-01,21.92858
1999-07-01,22.176022
1999-08-01,23.027121
1999-09-01,25.38497375
1999-10-01,25.36666675
1999-11-01,24.0822945
1999-12-01,24.6110535
2000-01-01,24.7701495
2000-02-01,24.1649685
2000-03-01,23.860982
2000-04-01,23.96577675
2000-05-01,22.55647625
2000-06-01,21.874626499999998
2000-07-01,20.0326725
2000-08-01,23.892325
2000-09-01,23.803415
2000-10-01,26.061243749999996
2000-11-01,24.12675625
2000-12-01,24.338349
2001-01-01,24.61220125
2001-02-01,24.9827325
2001-03-01,24.214105500000002
2001-04-01,24.65526775
2001-05-01,22.27966875
2001-06-01,20.84366825
2001-07-01,22.28204425
2001-08-01,23.7898885
2001-09-01,25.2143465
2001-10-01,24.699079499999996
2001-11-01,24.4720495
2001-12-01,24.017031
2002-01-01,24.7883575
2002-02-01,24.2698685
2002-03-01,25.2190155
2002-04-01,25.562064999999997
2002-05-01,23.845633749999998
2002-06-01,22.35522125
2002-07-01,22.48554825
2002-08-01,24.8980605
2002-09-01,24.806583000000003
2002-10-01,27.380462249999997
2002-11-01,25.63245775
2002-12-01,25.615936750000003
2003-01-01,24.449931
2003-02-01,24.73341025
2003-03-01,24.15967175
2003-04-01,23.91841325
2003-05-01,22.18713375
2003-06-01,22.210907499999998
2003-07-01,21.6445335
2003-08-01,22.51628625
2003-09-01,24.877624250000004
2003-10-01,25.22135575
2003-11-01,24.797773
2003-12-01,25.49643575
2004-01-01,24.70950725
2004-02-01,24.22172325
2004-03-01,25.10449825
2004-04-01,24.6894755
2004-05-01,21.89701725
2004-06-01,21.27248625
2004-07-01,21.05248825
2004-08-01,23.4723125
2004-09-01,26.655977749999998
2004-10-01,25.81315475
2004-11-01,25.089402749999998
2004-12-01,25.00493375
2005-01-01,24.38324725
2005-02-01,25.38085425
2005-03-01,24.800725999999997
2005-04-01,24.850337749999998
2005-05-01,23.257365749999998
2005-06-01,22.531073
2005-07-01,21.0517125
2005-08-01,24.05606975
2005-09-01,24.35649
2005-10-01,26.3953445
2005-11-01,24.651300000000003
2005-12-01,23.98913425
2006-01-01,24.87419825
2006-02-01,24.611091999999996
2006-03-01,24.4793795
2006-04-01,23.78310925
2006-05-01,21.273908249999998
2006-06-01,21.98233825
2006-07-01,22.11707925
2006-08-01,24.26663825
2006-09-01,24.805239
2006-10-01,24.5035185
2006-11-01,24.757348750000002
2006-12-01,24.6897175
2007-01-01,24.6861265
2007-02-01,24.372030249999998
2007-03-01,25.472069249999997
2007-04-01,25.24813475
2007-05-01,22.379745749999998
2007-06-01,22.16549075
2007-07-01,21.762257
2007-08-01,22.889985749999997
2007-09-01,26.779892250000003
2007-10-01,26.498446
2007-11-01,25.067982250000004
2007-12-01,24.586565750000002
2008-01-01,23.9821335
2008-02-01,23.9466255
2008-03-01,23.77613475
2008-04-01,23.72512825
2008-05-01,21.48351875
2008-06-01,21.10094675
2008-07-01,21.910335749999998
2008-08-01,24.28838275
2008-09-01,24.759455
2008-10-01,26.033245
2008-11-01,24.955353000000002
2008-12-01,24.40074375
2009-01-01,24.65947025
2009-02-01,24.698908
2009-03-01,24.85361625
2009-04-01,24.08231425
2009-05-01,23.04184775
2009-06-01,20.985484
2009-07-01,22.03174425
2009-08-01,23.147461250000003
2009-09-01,24.79791075
2009-10-01,25.06258975
2009-11-01,25.43938625
2009-12-01,24.11400025
2010-01-01,24.578509
2010-02-01,25.292083249999997
2010-03-01,25.018002250000002
2010-04-01,24.102590250000002
2010-05-01,22.2948575
2010-06-01,22.055063499999996
2010-07-01,21.698318
2010-08-01,23.1741005
2010-09-01,26.623093250000004
2010-10-01,25.377744999999997
2010-11-01,24.156727500000002
2010-12-01,24.908111499999997
2011-01-01,24.3894175
2011-02-01,24.348038250000002
2011-03-01,23.77479
2011-04-01,24.30119475
2011-05-01,22.3284735
2011-06-01,21.3399215
2011-07-01,22.20912725
2011-08-01,23.9385255
2011-09-01,25.774411
2011-10-01,24.329933250000003
2011-11-01,24.424765999999998
2011-12-01,24.296819
2012-01-01,23.58658075
2012-02-01,24.32670775
2012-03-01,24.333152249999998
2012-04-01,24.356666500000003
2012-05-01,21.97905325
2012-06-01,21.86812175
2012-07-01,21.29929525
2012-08-01,23.262417250000002
2012-09-01,25.942547
2012-10-01,26.4729695
2012-11-01,24.482809250000003
2012-12-01,25.501205
2013-01-01,24.214249249999998
2013-02-01,24.62282325
2013-03-01,24.630407500000004
2013-04-01,23.24903625
2013-05-01,22.922219
2013-06-01,22.401736749999998
2013-07-01,21.26041575
2013-08-01,22.376186750000002
2013-09-01,24.875023
2013-10-01,24.835474249999997
2013-11-01,24.65689725
2013-12-01,24.429052499999997
2014-01-01,24.469810250000002
2014-02-01,24.3673155
2014-03-01,24.049669
2014-04-01,24.093214749999998
2014-05-01,22.165908249999998
2014-06-01,21.871800999999998
2014-07-01,21.209760250000002
2014-08-01,23.81007425
2014-09-01,26.19695125
2014-10-01,26.708275
2014-11-01,24.71754325
2014-12-01,24.127233
2015-01-01,25.528398000000003
2015-02-01,24.316138749999997
2015-03-01,23.8669795
2015-04-01,24.075595749999998
2015-05-01,22.37062375
2015-06-01,21.91336275
2015-07-01,21.95023925
2015-08-01,24.3320805
2015-09-01,26.396665749999997
2015-10-01,27.00252475
2015-11-01,25.7639485
2015-12-01,25.610146
2016-01-01,24.24765175
2016-02-01,25.42675175
2016-03-01,24.89302025
2016-04-01,25.34175325
2016-05-01,22.9643435
2016-06-01,21.140681750000002
2016-07-01,22.32046475
2016-08-01,23.55213825
2016-09-01,24.728458250000003
2016-10-01,25.54685825
2016-11-01,24.48259325
2016-12-01,24.660514999999997
2017-01-01,24.89386425
2017-02-01,24.50399625
2017-03-01,24.839862250000003
2017-04-01,24.00128375
2017-05-01,23.581638749999996
2017-06-01,21.51952375
2017-07-01,20.41074875
2017-08-01,24.2250655
2017-09-01,25.935184250000002
2017-10-01,26.300835
2017-11-01,24.63570175
2017-12-01,24.340505
2018-01-01,24.455252
2018-02-01,24.29369425
2018-03-01,24.9060535
2018-04-01,23.635284
2018-05-01,22.39219475
2018-06-01,21.21561675
2018-07-01,21.623246
2018-08-01,22.7466215
2018-09-01,24.791650750000002
2018-10-01,25.32807975
2018-11-01,24.081695749999998
2018-12-01,24.75638425
2019-01-01,25.39182525
2019-02-01,24.908344
2019-03-01,24.821416749999997
2019-04-01,24.50571575
2019-05-01,23.450656500000004
2019-06-01,22.5530255
2019-07-01,21.3841265
2019-08-01,23.903813000000003
2019-09-01,27.35850225
2019-10-01,26.74907475
2019-11-01,25.589096249999997
2019-12-01,24.823936500000002
2020-01-01,25.111228500000003
2020-02-01,24.53958575
2020-03-01,24.936235500000002
2020-04-01,23.7721035
2020-05-01,20.85957125
2020-06-01,21.7478145
2020-07-01,21.66320625
2020-08-01,23.32079525
2020-09-01,26.75402725
2020-10-01,26.725927749999997
2020-11-01,25.374059250000002
2020-12-01,25.21282825
2021-01-01,24.578492999999998
2021-02-01,24.062691
2021-03-01,24.094007500000004
2021-04-01,23.53522325
2021-05-01,22.30012375
2021-06-01,21.136495
2021-07-01,20.372711
2021-08-01,23.874864249999998
2021-09-01,27.462242500000002
2021-10-01,25.60929725
2021-11-01,24.40035375
2021-12-01,24.606092500000003
2022-01-01,24.39850075
2022-02-01,24.399370750000003
2022-03-01,24.43118825
2022-04-01,24.31363275
2022-05-01,20.928691999999998
2022-06-01,21.134611749999998
2022-07-01,22.32256075
2022-08-01,22.74088675
2022-09-01,24.702614249999996
2022-10-01,25.047860749999998
2022-11-01,23.66412175
2022-12-01,24.06157975
